transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue
236,2025,13:19:09,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
237,2025,13:19:36,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
238,2025,13:19:56,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
239,2025,13:20:51,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
240,2025,13:21:23,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
241,2025,13:22:11,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
242,2025,13:22:45,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
243,2025,13:23:54,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
244,2025,13:24:29,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
245,2025,13:30:49,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
246,2025,13:32:07,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
247,2025,13:32:34,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0
248,2025,13:34:12,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
249,2025,13:38:09,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
250,2025,13:38:11,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
251,2025,13:39:41,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0
252,2025,13:40:47,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
253,2025,13:41:09,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
254,2025,13:42:10,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0
255,2025,13:42:49,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
256,2025,13:42:58,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
257,2025,13:42:58,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25
258,2025,13:43:18,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
259,2025,13:43:18,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
260,2025,13:43:41,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
261,2025,13:44:26,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
262,2025,13:47:51,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
263,2025,13:49:03,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
264,2025,13:50:09,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
265,2025,13:50:47,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
266,2025,13:51:56,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0
267,2025,13:53:04,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
268,2025,13:53:31,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
269,2025,13:54:18,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
270,2025,13:55:04,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
271,2025,13:55:50,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0
272,2025,13:56:15,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
273,2025,13:56:24,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
274,2025,13:57:34,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0
275,2025,13:57:34,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
276,2025,13:58:10,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
277,2025,13:58:11,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
278,2025,13:59:58,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
279,2025,14:03:34,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
280,2025,14:03:34,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
281,2025,14:03:41,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0
282,2025,14:07:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
283,2025,14:07:56,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
284,2025,14:08:03,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
285,2025,14:08:03,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
286,2025,14:11:14,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
287,2025,14:13:28,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
288,2025,14:19:57,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0
289,2025,14:20:06,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
290,2025,14:20:08,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
291,2025,14:22:01,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0
292,2025,14:22:38,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
293,2025,14:23:28,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
294,2025,14:23:28,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
295,2025,14:24:55,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
296,2025,14:24:55,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
297,2025,14:25:32,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
298,2025,14:25:39,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0
299,2025,14:26:36,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
300,2025,14:29:05,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0
301,2025,14:29:50,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0
302,2025,14:29:50,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
303,2025,14:30:51,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
304,2025,14:30:58,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
305,2025,14:31:26,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
306,2025,14:32:20,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0
307,2025,14:32:42,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
308,2025,14:32:54,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
309,2025,14:35:47,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
310,2025,14:36:23,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0
311,2025,14:36:35,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
312,2025,14:37:48,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
313,2025,14:39:06,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0
314,2025,14:39:48,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
315,2025,14:42:39,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
316,2025,14:43:13,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
317,2025,14:45:31,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0
318,2025,14:46:09,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
319,2025,14:47:29,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
320,2025,14:47:29,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
321,2025,14:49:49,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0
322,2025,14:51:19,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0
323,2025,14:55:34,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
324,2025,14:58:07,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0
325,2025,14:58:35,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0
326,2025,15:02:04,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
327,2025,15:02:28,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
328,2025,15:06:27,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
329,2025,15:08:28,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0
330,2025,15:09:37,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
331,2025,15:09:54,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
332,2025,15:10:10,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
333,2025,15:10:10,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
334,2025,15:12:22,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
335,2025,15:12:54,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0
336,2025,15:14:19,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0
337,2025,15:16:37,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
338,2025,15:18:56,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
339,2025,15:19:34,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
340,2025,15:21:05,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0
341,2025,15:22:11,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
342,2025,15:24:01,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
343,2025,15:25:09,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
344,2025,15:27:11,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
345,2025,15:28:29,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
346,2025,15:28:54,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0
347,2025,15:29:24,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
348,2025,15:29:24,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
349,2025,15:30:16,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0
350,2025,15:30:27,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
351,2025,15:30:58,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
352,2025,15:30:58,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
353,2025,15:33:36,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
354,2025,15:33:36,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
355,2025,15:34:10,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
356,2025,15:34:10,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
357,2025,15:36:59,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0
358,2025,15:39:44,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
359,2025,15:42:20,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
360,2025,15:45:16,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
361,2025,15:46:34,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
362,2025,15:51:15,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
363,2025,15:52:23,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
364,2025,15:52:23,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
365,2025,15:53:55,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
366,2025,15:55:45,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0
367,2025,15:55:50,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
368,2025,15:58:55,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
369,2025,16:00:23,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
370,2025,16:02:07,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
371,2025,16:03:30,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
372,2025,16:03:54,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
373,2025,16:04:10,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
374,2025,16:06:04,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0
375,2025,16:07:20,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0
376,2025,16:08:59,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
377,2025,16:10:37,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
378,2025,16:12:00,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0
379,2025,16:17:06,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
380,2025,16:17:52,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
381,2025,16:19:00,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
382,2025,16:19:17,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
383,2025,16:19:26,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
384,2025,16:20:07,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
385,2025,16:22:07,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
386,2025,16:22:38,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0
387,2025,16:25:28,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
388,2025,16:27:42,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
389,2025,16:28:00,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0
390,2025,16:28:57,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
391,2025,16:29:36,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0
392,2025,16:30:12,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
393,2025,16:33:35,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
394,2025,16:35:11,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0
395,2025,16:39:24,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
396,2025,16:39:27,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
397,2025,16:40:18,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
398,2025,16:40:19,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
399,2025,16:41:51,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
400,2025,16:43:33,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
401,2025,16:44:46,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
402,2025,16:47:05,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
403,2025,16:47:05,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25
404,2025,16:48:31,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0
405,2025,16:49:19,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
406,2025,16:49:19,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
407,2025,16:49:38,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
408,2025,16:52:13,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
409,2025,16:52:51,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
410,2025,16:56:48,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0
411,2025,16:58:42,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
412,2025,16:58:42,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
413,2025,17:01:03,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
414,2025,17:01:31,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
415,2025,17:03:21,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
416,2025,17:05:44,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
417,2025,17:09:18,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
418,2025,17:10:34,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
419,2025,17:10:35,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
420,2025,17:11:58,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
421,2025,17:13:17,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
422,2025,17:16:17,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
423,2025,17:17:19,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
424,2025,17:17:22,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
425,2025,17:18:36,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
426,2025,17:19:08,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
427,2025,17:19:08,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
428,2025,17:19:11,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
429,2025,17:19:28,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
430,2025,17:19:49,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0
431,2025,17:19:49,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
432,2025,17:20:02,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
433,2025,17:20:02,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
434,2025,17:22:36,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
435,2025,17:23:03,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
436,2025,17:23:04,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
437,2025,17:25:45,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
438,2025,17:26:15,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
439,2025,17:26:15,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
440,2025,17:28:42,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
441,2025,17:28:42,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25
442,2025,17:29:25,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
443,2025,17:29:25,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
444,2025,17:34:47,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
445,2025,17:35:26,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0
446,2025,17:35:26,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
447,2025,17:37:26,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
448,2025,17:40:50,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
449,2025,17:41:55,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
450,2025,17:41:55,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
451,2025,17:43:49,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0
452,2025,17:44:28,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0
453,2025,17:44:28,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
454,2025,17:44:48,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
455,2025,17:45:21,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
456,2025,17:46:21,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
457,2025,17:46:21,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
458,2025,17:49:04,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
459,2025,17:50:19,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0
460,2025,17:50:30,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5
461,2025,17:51:06,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
462,2025,17:54:11,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
463,2025,17:56:46,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0
464,2025,17:58:01,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
465,2025,17:59:44,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0
466,2025,17:59:44,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
467,2025,18:01:08,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0
468,2025,18:02:00,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
469,2025,18:02:21,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0
470,2025,18:03:13,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0
471,2025,18:03:13,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
472,2025,18:04:34,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0
473,2025,18:06:52,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0
